lemma,"poscode","surface"
Liepaja,"0","Liepaja"
Lifou,"0","Lifou"
Lifuka,"0","Lifuka"
Lightning Ridge,"0","Lightning Ridge"
Lihue,"0","Lihue"
Lijiang,"0","Lijiang"
Likoma Island,"0","Likoma Island"
Lilabari,"0","Lilabari"
Lille,"0","Lille"
Lilongwe,"0","Lilongwe"
Lima,"0","Lima"
Limbang,"0","Limbang"
Lime Acres,"0","Lime Acres"
Limnos,"0","Limnos"
Limoges,"0","Limoges"
Limon,"0","Limon"
Lincoln,"0","Lincoln"
Lindau,"0","Lindau"
Linden,"0","Linden"
Lindi,"0","Lindi"
Lindsay,"0","Lindsay"
Linkoeping,"0","Linkoeping"
Lins,"0","Lins"
Linton-on-ouse,"0","Linton-on-ouse"
Linyi,"0","Linyi"
Linz,"0","Linz"
Lipetsk,"0","Lipetsk"
Liping,"0","Liping"
Lisala,"0","Lisala"
Lisbon,"0","Lisbon"
Lismore,"0","Lismore"
Little Cayman,"0","Little Cayman"
Little Grand Rapids,"0","Little Grand Rapids"
Little Rock,"0","Little Rock"
Liuzhou,"0","Liuzhou"
Livermore,"0","Livermore"
Liverpool,"0","Liverpool"
Livingston-Montana,"0","Livingston-Montana"
Livingstone,"0","Livingstone"
Lizard Island,"0","Lizard Island"
Ljubljana,"0","Ljubljana"
Lleida,"0","Lleida"
Lloydminster,"0","Lloydminster"
Locarno,"0","Locarno"
Lock Haven,"0","Lock Haven"
Lockhart River,"0","Lockhart River"
Lockport,"0","Lockport"
Lodja,"0","Lodja"
Lodwar,"0","Lodwar"
Lodz,"0","Lodz"
Loei,"0","Loei"
Logan,"0","Logan"
Logroño-Agoncillo,"0","Logroño-Agoncillo"
Loh/Linua,"0","Loh/Linua"
Loikaw,"0","Loikaw"
Lokichoggio,"0","Lokichoggio"
Lome,"0","Lome"
Lompoc,"0","Lompoc"
London,"0","London"
Londonderry,"0","Londonderry"
Londrina,"0","Londrina"
Lone Rock,"0","Lone Rock"
Long Akah,"0","Long Akah"
Long Apung-Borneo Island,"0","Long Apung-Borneo Island"
Long Bawan-Borneo Island,"0","Long Bawan-Borneo Island"
Long Beach,"0","Long Beach"
Long Datih,"0","Long Datih"
Long Seridan,"0","Long Seridan"
Longana,"0","Longana"
Longreach,"0","Longreach"
Longview,"0","Longview"
Longyan,"0","Longyan"
Lonorore,"0","Lonorore"
Lopez,"0","Lopez"
Lorain-Elyria,"0","Lorain-Elyria"
Lord Howe Island,"0","Lord Howe Island"
Loreto,"0","Loreto"
Lorient,"0","Lorient"
Los Alamos,"0","Los Alamos"
Los Angeles,"0","Los Angeles"
Los Mochis,"0","Los Mochis"
Los Roques,"0","Los Roques"
Lossiemouth,"0","Lossiemouth"
Loubomo,"0","Loubomo"
Louisiana,"0","Louisiana"
Louisville,"0","Louisville"
Lourdes-De-Blanc-Sablon,"0","Lourdes-De-Blanc-Sablon"
Lovelock,"0","Lovelock"
Luanda,"0","Luanda"
Luang Namtha,"0","Luang Namtha"
Luang Prabang,"0","Luang Prabang"
Lubang,"0","Lubang"
Lubango,"0","Lubango"
Lubbock,"0","Lubbock"
Lubumashi,"0","Lubumashi"
Lucapa,"0","Lucapa"
Lucas do Rio Verde,"0","Lucas do Rio Verde"
Lucknow,"0","Lucknow"
Luderitz,"0","Luderitz"
Ludhiaha,"0","Ludhiaha"
Ludington,"0","Ludington"
Luebeck,"0","Luebeck"
Luena,"0","Luena"
Lufkin,"0","Lufkin"
Lugano,"0","Lugano"
Lugansk,"0","Lugansk"
Lukla,"0","Lukla"
Lulea,"0","Lulea"
Lumberton,"0","Lumberton"
Luoyang,"0","Luoyang"
Lusaka,"0","Lusaka"
Lutselk e,"0","Lutselk e"
Lutsk,"0","Lutsk"
Luwuk,"0","Luwuk"
Luxemburg,"0","Luxemburg"
Luxi,"0","Luxi"
Luxor,"0","Luxor"
Luzhou,"0","Luzhou"
Lvov,"0","Lvov"
Lycksele,"0","Lycksele"
Lydd,"0","Lydd"
Lympne,"0","Lympne"
Lynchburg,"0","Lynchburg"
Lyneham,"0","Lyneham"
Lynn Lake,"0","Lynn Lake"
Lyon,"0","Lyon"
M banza-congo,"0","M banza-congo"
MONTGOMERY,"0","MONTGOMERY"
Maamigili,"0","Maamigili"
Maastricht,"0","Maastricht"
Mabaruma,"0","Mabaruma"
Mabuiag Island,"0","Mabuiag Island"
Macaé,"0","Macaé"
Macapa,"0","Macapa"
Macas,"0","Macas"
Macau,"0","Macau"
Maceio,"0","Maceio"
Machala,"0","Machala"
Mackay,"0","Mackay"
Mackenzie British Columbia,"0","Mackenzie British Columbia"
Mackminnville,"0","Mackminnville"
Macon,"0","Macon"
Madang,"0","Madang"
Madera,"0","Madera"
Madinah,"0","Madinah"
Madison,"0","Madison"
Madras,"0","Madras"
Madrid,"0","Madrid"
Madurai,"0","Madurai"
Mae Hong Son,"0","Mae Hong Son"
Maewo Island,"0","Maewo Island"
Mafeking,"0","Mafeking"
Mafia Island,"0","Mafia Island"
Mafraq,"0","Mafraq"
Magadan,"0","Magadan"
Magangue,"0","Magangue"
Magas,"0","Magas"
Magnetiogorsk,"0","Magnetiogorsk"
Magwe,"0","Magwe"
Mahajanga,"0","Mahajanga"
Mahdia,"0","Mahdia"
Mahe,"0","Mahe"
Maiana,"0","Maiana"
Maiduguri,"0","Maiduguri"
Maimama,"0","Maimama"
Maintirano,"0","Maintirano"
Maio,"0","Maio"
Maitland,"0","Maitland"
Majuro,"0","Majuro"
Makale,"0","Makale"
Makemo,"0","Makemo"
Makhachkala,"0","Makhachkala"
Makin,"0","Makin"
Makkovik,"0","Makkovik"
Makokou,"0","Makokou"
Makung,"0","Makung"
Makurdi,"0","Makurdi"
Malabo,"0","Malabo"
Malacca,"0","Malacca"
Malad City,"0","Malad City"
Malaga,"0","Malaga"
Malakal,"0","Malakal"
Malamala,"0","Malamala"
Malang,"0","Malang"
Malanje,"0","Malanje"
Malargue,"0","Malargue"
Malatya,"0","Malatya"
Maldonado,"0","Maldonado"
Male,"0","Male"
Malekula Island,"0","Malekula Island"
Mali Losinj,"0","Mali Losinj"
Malindi,"0","Malindi"
Mallacoota,"0","Mallacoota"
Malmoe,"0","Malmoe"
Malolo Lailai Island,"0","Malolo Lailai Island"
Malta,"0","Malta"
Mammoth Lakes,"0","Mammoth Lakes"
Mampikony,"0","Mampikony"
Man,"0","Man"
Mana Island,"0","Mana Island"
Manado,"0","Manado"
Managua,"0","Managua"
Manakara,"0","Manakara"
Mananara,"0","Mananara"
Manang,"0","Manang"
Mananjary,"0","Mananjary"
Manapouri,"0","Manapouri"
Manassas,"0","Manassas"
Manaus,"0","Manaus"
Manchester NH,"0","Manchester NH"
Manchester,"0","Manchester"
Mandalay,"0","Mandalay"
Mandritsara,"0","Mandritsara"
Mangaia Island,"0","Mangaia Island"
Mangalore,"0","Mangalore"
Mangochi,"0","Mangochi"
Manhattan,"0","Manhattan"
Manicore,"0","Manicore"
Manihi,"0","Manihi"
Manihiki Island,"0","Manihiki Island"
Maniitsoq,"0","Maniitsoq"
Manila,"0","Manila"
Maningrida,"0","Maningrida"
Manistee,"0","Manistee"
Manitouwadge,"0","Manitouwadge"
Manitowaning,"0","Manitowaning"
Maniwaki,"0","Maniwaki"
Manizales,"0","Manizales"
Manja,"0","Manja"
Mankato,"0","Mankato"
Manley Hot Springs,"0","Manley Hot Springs"
Mannheim,"0","Mannheim"
Manokotak,"0","Manokotak"
Manokwari,"0","Manokwari"
Mansfield,"0","Mansfield"
Manston,"0","Manston"
Manta,"0","Manta"
Manteo,"0","Manteo"
Manzanillo,"0","Manzanillo"
Manzini,"0","Manzini"
Maputo,"0","Maputo"
Marília,"0","Marília"
Mar Del Plata,"0","Mar Del Plata"
Maraba,"0","Maraba"
Maracaibo,"0","Maracaibo"
Maracay,"0","Maracay"
Maradi,"0","Maradi"
Maragheh,"0","Maragheh"
Marakei,"0","Marakei"
Marana,"0","Marana"
Marandúa,"0","Marandúa"
Marathon,"0","Marathon"
Marau,"0","Marau"
Marco Island Airport,"0","Marco Island Airport"
Mardin,"0","Mardin"
Mare,"0","Mare"
Marfa,"0","Marfa"
Margate,"0","Margate"
Marham,"0","Marham"
Maribor,"0","Maribor"
Mariehamn,"0","Mariehamn"
Marietta,"0","Marietta"
Marina Di Campo,"0","Marina Di Campo"
Maringa,"0","Maringa"
Marion,"0","Marion"
Maripasoula,"0","Maripasoula"
Mariposa,"0","Mariposa"
Mariupol International,"0","Mariupol International"
Markham,"0","Markham"
Markovo,"0","Markovo"
Maroantsetra,"0","Maroantsetra"
Maroochydore,"0","Maroochydore"
Maroua,"0","Maroua"
Marrakech,"0","Marrakech"
Marsa Alam,"0","Marsa Alam"
Marseille,"0","Marseille"
Marsh Harbor,"0","Marsh Harbor"
Marshall,"0","Marshall"
Marshfield,"0","Marshfield"
Martinsburg,"0","Martinsburg"
Marudi,"0","Marudi"
Mary s Harbour,"0","Mary s Harbour"
Mary,"0","Mary"
Maryborough,"0","Maryborough"
Marysville,"0","Marysville"
Masai Mara,"0","Masai Mara"
Masbate,"0","Masbate"
Maseru,"0","Maseru"
Mashhad,"0","Mashhad"
Masirah,"0","Masirah"
Masjed Soleiman,"0","Masjed Soleiman"
Mason City,"0","Mason City"
Massawa,"0","Massawa"
Massena,"0","Massena"
Masset,"0","Masset"
Masterton,"0","Masterton"
Masvingo,"0","Masvingo"
Matadi,"0","Matadi"
Matagami,"0","Matagami"
Mataiva,"0","Mataiva"
Matam,"0","Matam"
Matamoros,"0","Matamoros"
Matane,"0","Matane"
Mataram,"0","Mataram"
Matei,"0","Matei"
Matsu Islands,"0","Matsu Islands"
Matsumoto,"0","Matsumoto"
Matsuyama,"0","Matsuyama"
Mattala,"0","Mattala"
Mattawa,"0","Mattawa"
Matthew Town,"0","Matthew Town"
Maturin,"0","Maturin"
Maues,"0","Maues"
Mauke Island,"0","Mauke Island"
Maumere,"0","Maumere"
Maun,"0","Maun"
Maupiti,"0","Maupiti"
Mawlamyine,"0","Mawlamyine"
Mayaguana,"0","Mayaguana"
Mayaguez,"0","Mayaguez"
Mayo,"0","Mayo"
Mayport,"0","Mayport"
Mayumba,"0","Mayumba"
Mazar-i-sharif,"0","Mazar-i-sharif"
Mazatlan,"0","Mazatlan"
Mbambanakira,"0","Mbambanakira"
Mbandaka,"0","Mbandaka"
Mbeya,"0","Mbeya"
Mbuji-mayi,"0","Mbuji-mayi"
Mc Comb,"0","Mc Comb"
Mc Pherson,"0","Mc Pherson"
McArthur River Mine,"0","McArthur River Mine"
McCall,"0","McCall"
McCook,"0","McCook"
McKinley Park,"0","McKinley Park"
Mcalester,"0","Mcalester"
Mcallen,"0","Mcallen"
Mcgrath,"0","Mcgrath"
Meade,"0","Meade"
Meadow Lake,"0","Meadow Lake"
Medan,"0","Medan"
Medellin,"0","Medellin"
Medford,"0","Medford"
Medicine Hat,"0","Medicine Hat"
Meekatharra,"0","Meekatharra"
Meghauli,"0","Meghauli"
Mehamn,"0","Mehamn"
Meixian,"0","Meixian"
Mekane Selam,"0","Mekane Selam"
Meknes,"0","Meknes"
Mekoryuk,"0","Mekoryuk"
Melbourne,"0","Melbourne"
Melilla,"0","Melilla"
Melo,"0","Melo"
Melonguane,"0","Melonguane"
Memanbetsu,"0","Memanbetsu"
Memmingen,"0","Memmingen"
Memphis,"0","Memphis"
Mende,"0","Mende"
Mendi,"0","Mendi"
Mendoza,"0","Mendoza"
Mengnai,"0","Mengnai"
Menongue,"0","Menongue"
Menorca,"0","Menorca"
Merauke,"0","Merauke"
Merced,"0","Merced"
Mercury,"0","Mercury"
Merida,"0","Merida"
Meridian,"0","Meridian"
Merimbula,"0","Merimbula"
Merowe,"0","Merowe"
Mersa-matruh,"0","Mersa-matruh"
Merzifon,"0","Merzifon"
Mesa,"0","Mesa"
Metakatla,"0","Metakatla"
Metz,"0","Metz"
Mexicali,"0","Mexicali"
Mexico City,"0","Mexico City"
Mfuwe,"0","Mfuwe"
Miami,"0","Miami"
Miandrivazo,"0","Miandrivazo"
Mianyang,"0","Mianyang"
Michigan City,"0","Michigan City"
Middle Caicos,"0","Middle Caicos"
Midland,"0","Midland"
Midway,"0","Midway"
Miho,"0","Miho"
Mikkeli,"0","Mikkeli"
Milan,"0","Milan"
Milano,"0","Milano"
Mildenhall,"0","Mildenhall"
Mildura,"0","Mildura"
Miles City,"0","Miles City"
Milford Sound,"0","Milford Sound"
Mili Island,"0","Mili Island"
Milingimbi,"0","Milingimbi"
Milledgeville,"0","Milledgeville"
Millington,"0","Millington"
Millinocket,"0","Millinocket"
Millville,"0","Millville"
Milos,"0","Milos"
Milton,"0","Milton"
Milwaukee,"0","Milwaukee"
Minacu,"0","Minacu"
Minami Daito,"0","Minami Daito"
Minatitlan,"0","Minatitlan"
Mineral Wells,"0","Mineral Wells"
Mineralnye Vody,"0","Mineralnye Vody"
Minhad AB,"0","Minhad AB"
Minna,"0","Minna"
Minneapolis,"0","Minneapolis"
Minocqua - Woodruff,"0","Minocqua - Woodruff"
Minot,"0","Minot"
Minsk 2,"0","Minsk 2"
Minsk,"0","Minsk"
Miquelon,"0","Miquelon"
Miramar,"0","Miramar"
Miri,"0","Miri"
Mirnyj,"0","Mirnyj"
Mirpur Khas,"0","Mirpur Khas"
Misawa,"0","Misawa"
Misima Island,"0","Misima Island"
Missoula,"0","Missoula"
Mitiaro Island,"0","Mitiaro Island"
Mitu,"0","Mitu"
Miyakejima,"0","Miyakejima"
Miyako,"0","Miyako"
Miyazaki,"0","Miyazaki"
Mizan Teferi,"0","Mizan Teferi"
Mo i Rana,"0","Mo i Rana"
Moa,"0","Moa"
Moab,"0","Moab"
Moala,"0","Moala"
Mobile,"0","Mobile"
Mobridge,"0","Mobridge"
Mocamedes,"0","Mocamedes"
Mocimboa Da Praia,"0","Mocimboa Da Praia"
Mocord,"0","Mocord"
Modesto,"0","Modesto"
Moenchengladbach,"0","Moenchengladbach"
Moenjodaro,"0","Moenjodaro"
Mogadishu,"0","Mogadishu"
Mogilev,"0","Mogilev"
Mohanbari,"0","Mohanbari"
Mohe County,"0","Mohe County"
Mohed,"0","Mohed"
Moheli,"0","Moheli"
Mojave,"0","Mojave"
Mokpo,"0","Mokpo"
Mokuti Lodge,"0","Mokuti Lodge"
Molde,"0","Molde"
Moline,"0","Moline"
Molokai,"0","Molokai"
Mombasa,"0","Mombasa"
Momote,"0","Momote"
Monastir,"0","Monastir"
Monbetsu,"0","Monbetsu"
Monclova,"0","Monclova"
Moncton,"0","Moncton"
Mong Hsat,"0","Mong Hsat"
Monroe,"0","Monroe"
Monrovia,"0","Monrovia"
Mont Joli,"0","Mont Joli"
Mont-Tremblant,"0","Mont-Tremblant"
Montauk,"0","Montauk"
Montego Bay,"0","Montego Bay"
Monterey,"0","Monterey"
Monteria,"0","Monteria"
Monterrey,"0","Monterrey"
Montes Claros,"0","Montes Claros"
Montevideo,"0","Montevideo"
Montgomery,"0","Montgomery"
Monticello,"0","Monticello"
Montlucon-gueret,"0","Montlucon-gueret"
Montpelier,"0","Montpelier"
Montpellier,"0","Montpellier"
Montreal,"0","Montreal"
Montrose CO,"0","Montrose CO"
Moomba,"0","Moomba"
Moorea,"0","Moorea"
Moose Jaw,"0","Moose Jaw"
Moosonee,"0","Moosonee"
Mopti,"0","Mopti"
Mora,"0","Mora"
Morafenobe,"0","Morafenobe"
Moranbah,"0","Moranbah"
Moree,"0","Moree"
Morelia,"0","Morelia"
Morganton,"0","Morganton"
Morgantown,"0","Morgantown"
Morlaix,"0","Morlaix"
Mornington Island,"0","Mornington Island"
Moro,"0","Moro"
Morombe,"0","Morombe"
Morondava,"0","Morondava"
Moroni,"0","Moroni"
Morotai Island,"0","Morotai Island"
Morristown,"0","Morristown"
Morrisville,"0","Morrisville"
Moruya,"0","Moruya"
Morwell,"0","Morwell"
Moscow,"0","Moscow"
Mosjoen,"0","Mosjoen"
Mostar,"0","Mostar"
Mosul,"0","Mosul"
Motueka,"0","Motueka"
Mouila,"0","Mouila"
Moulins,"0","Moulins"
Moundou,"0","Moundou"
Mount Clemens,"0","Mount Clemens"
Mount Cook,"0","Mount Cook"
Mount Gambier,"0","Mount Gambier"
Mount Hagen,"0","Mount Hagen"
Mount Holly,"0","Mount Holly"
Mount Hotham,"0","Mount Hotham"
Mount Isa,"0","Mount Isa"
Mount Keith,"0","Mount Keith"
Mount Magnet,"0","Mount Magnet"
Mount Pleasant,"0","Mount Pleasant"
Mount Pocono,"0","Mount Pocono"
Mount Sterling,"0","Mount Sterling"
Mountain Home,"0","Mountain Home"
Mountain View,"0","Mountain View"
Mountain Village,"0","Mountain Village"
Moyale,"0","Moyale"
Mpacha,"0","Mpacha"
Mpumalanga,"0","Mpumalanga"
Mtwara,"0","Mtwara"
Muan,"0","Muan"
Muanda,"0","Muanda"
Muang Xay,"0","Muang Xay"
Mucuri,"0","Mucuri"
Mudanjiang,"0","Mudanjiang"
Mudgee,"0","Mudgee"
Muir,"0","Muir"
Mukah,"0","Mukah"
Mukalla,"0","Mukalla"
Mulhouse,"0","Mulhouse"
Mulia,"0","Mulia"
Multan,"0","Multan"
Mulu,"0","Mulu"
Mumbai,"0","Mumbai"
Muncie,"0","Muncie"
Munda,"0","Munda"
Munich,"0","Munich"
Munster,"0","Munster"
Murcia,"0","Murcia"
Muren,"0","Muren"
Murmansk,"0","Murmansk"
Murray Island,"0","Murray Island"
Murrieta-Temecula,"0","Murrieta-Temecula"
Mus,"0","Mus"
Muscat,"0","Muscat"
Muscle Shoals,"0","Muscle Shoals"
Musina,"0","Musina"
Muskegon,"0","Muskegon"
Muskogee,"0","Muskogee"
Muskoka,"0","Muskoka"
Muskrat Dam,"0","Muskrat Dam"
Musoma,"0","Musoma"
Musselwhite Mine,"0","Musselwhite Mine"
Mustique,"0","Mustique"
Muzaffarabad,"0","Muzaffarabad"
Mwanza,"0","Mwanza"
Myeik,"0","Myeik"
Myitkyina,"0","Myitkyina"
Mykonos,"0","Mykonos"
Myrtle Beach,"0","Myrtle Beach"
Mysore,"0","Mysore"
Mytilini,"0","Mytilini"
Myvatn,"0","Myvatn"
Mzuzu,"0","Mzuzu"
N djamena,"0","N djamena"
N gaoundere,"0","N gaoundere"
NAPIER,"0","NAPIER"
NYERI,"0","NYERI"
Nabire,"0","Nabire"
Nacala,"0","Nacala"
Nadym,"0","Nadym"
Nadzab,"0","Nadzab"
Naga,"0","Naga"
Nagan Raya,"0","Nagan Raya"
Nagasaki,"0","Nagasaki"
Nagoya,"0","Nagoya"
Nagpur,"0","Nagpur"
Naha,"0","Naha"
Nain,"0","Nain"
Nainital,"0","Nainital"
Nairobi,"0","Nairobi"
Najaf,"0","Najaf"
Nakashibetsu,"0","Nakashibetsu"
Nakhchivan,"0","Nakhchivan"
Nakhon Phanom,"0","Nakhon Phanom"
Nakhon Ratchasima,"0","Nakhon Ratchasima"
Nakhon Si Thammarat,"0","Nakhon Si Thammarat"
Nakina,"0","Nakina"
Nalchik,"0","Nalchik"
Namangan,"0","Namangan"
Nampula,"0","Nampula"
Namsos,"0","Namsos"
Nan,"0","Nan"
Nanaimo,"0","Nanaimo"
Nanchang,"0","Nanchang"
Nanchong,"0","Nanchong"
Nancy,"0","Nancy"
Nandayure,"0","Nandayure"
Nanded,"0","Nanded"
Nandi,"0","Nandi"
Nanisivik,"0","Nanisivik"
Nanjing,"0","Nanjing"
Nanki-shirahama,"0","Nanki-shirahama"
Nanning,"0","Nanning"
Nanortalik,"0","Nanortalik"
Nantes,"0","Nantes"
Nantucket,"0","Nantucket"
Nanyang,"0","Nanyang"
Nanyuki,"0","Nanyuki"
Napa,"0","Napa"
Napakiak,"0","Napakiak"
Napaskiak,"0","Napaskiak"
Naples,"0","Naples"
Nappanee ,"0","Nappanee "
Narathiwat,"0","Narathiwat"
Narrabri,"0","Narrabri"
Narrandera,"0","Narrandera"
Narsaq,"0","Narsaq"
Narssarssuaq,"0","Narssarssuaq"
Narvik,"0","Narvik"
Naryan-Mar,"0","Naryan-Mar"
Nashua,"0","Nashua"
Nashville,"0","Nashville"
Nasik Road,"0","Nasik Road"
Nassau,"0","Nassau"
Natal,"0","Natal"
Natashquan,"0","Natashquan"
Nauru,"0","Nauru"
Nausori,"0","Nausori"
Navegantes,"0","Navegantes"
Navoi,"0","Navoi"
Nawabshah,"0","Nawabshah"
Naypyidaw,"0","Naypyidaw"
Nazca,"0","Nazca"
Ndola,"0","Ndola"
Nea Anghialos,"0","Nea Anghialos"
Necochea,"0","Necochea"
Needles,"0","Needles"
Neerlerit Inaat,"0","Neerlerit Inaat"
Nefteyugansk,"0","Nefteyugansk"
Negage,"0","Negage"
Negril,"0","Negril"
Neiva,"0","Neiva"
Nejran,"0","Nejran"
Nelson Lagoon,"0","Nelson Lagoon"
Nelson,"0","Nelson"
Nelspruit,"0","Nelspruit"
Nema,"0","Nema"
Nemiscau,"0","Nemiscau"
Nenana,"0","Nenana"
Neodesha,"0","Neodesha"
Nepalgunj,"0","Nepalgunj"
Neryungri,"0","Neryungri"
Neubrandenburg,"0","Neubrandenburg"
Neuchatel,"0","Neuchatel"
Neumuenster,"0","Neumuenster"
Neuquen,"0","Neuquen"
Nevers,"0","Nevers"
Nevsehir,"0","Nevsehir"
New Bedford,"0","New Bedford"
New Bern,"0","New Bern"
New Castle,"0","New Castle"
New Haven,"0","New Haven"
New Orleans,"0","New Orleans"
New Philadelpha,"0","New Philadelpha"
New Plymouth,"0","New Plymouth"
New Richmond,"0","New Richmond"
New Stuyahok,"0","New Stuyahok"
New York,"0","New York"
Newark,"0","Newark"
Newberry,"0","Newberry"
Newburgh,"0","Newburgh"
Newcastle,"0","Newcastle"
Newman,"0","Newman"
Newnan,"0","Newnan"
Newport News,"0","Newport News"
Newport,"0","Newport"
Newquai,"0","Newquai"
Newton,"0","Newton"
Ngau,"0","Ngau"
Nha Trang,"0","Nha Trang"
Nhatrang,"0","Nhatrang"
Niagara Falls,"0","Niagara Falls"
Niamey,"0","Niamey"
Niatougou,"0","Niatougou"
Niau,"0","Niau"
Nice,"0","Nice"
Nicosia,"0","Nicosia"
Nicoya,"0","Nicoya"
Nieuw Nickerie,"0","Nieuw Nickerie"
Nightmute,"0","Nightmute"
Niigata,"0","Niigata"
Nikolai,"0","Nikolai"
Nikolayev,"0","Nikolayev"
Nikolayevsk-na-Amure Airport,"0","Nikolayevsk-na-Amure Airport"
Nikunau,"0","Nikunau"
Nimes,"0","Nimes"
Ninbo,"0","Ninbo"
Nioki,"0","Nioki"
Niort,"0","Niort"
Nipawin,"0","Nipawin"
Nis,"0","Nis"
Niuatoputapu,"0","Niuatoputapu"
Nizhnekamsk,"0","Nizhnekamsk"
Nizhnevartovsk,"0","Nizhnevartovsk"
Nizhniy Novgorod,"0","Nizhniy Novgorod"
Noatak,"0","Noatak"
Nogales,"0","Nogales"
Nome,"0","Nome"
Nondalton,"0","Nondalton"
Nonouti,"0","Nonouti"
Noorvik,"0","Noorvik"
Norden,"0","Norden"
Norderney,"0","Norderney"
Nordfjordur,"0","Nordfjordur"
Norfolk  Nebraska,"0","Norfolk  Nebraska"
Norfolk Island,"0","Norfolk Island"
Norfolk,"0","Norfolk"
Norilsk,"0","Norilsk"
Norman Wells,"0","Norman Wells"
Normanton,"0","Normanton"
Norrkoeping,"0","Norrkoeping"
Norsup,"0","Norsup"
North Battleford,"0","North Battleford"
North Bay,"0","North Bay"
North Bend,"0","North Bend"
North Caicos,"0","North Caicos"
North Connel,"0","North Connel"
North Eleuthera,"0","North Eleuthera"
North Kingstown,"0","North Kingstown"
North Myrtle Beach,"0","North Myrtle Beach"
North Platte,"0","North Platte"
North Ronaldsay,"0","North Ronaldsay"
North Spirit Lake,"0","North Spirit Lake"
North Wilkesboro,"0","North Wilkesboro"
Northolt,"0","Northolt"
Northway,"0","Northway"
Norway House,"0","Norway House"
Norwich,"0","Norwich"
Norwood,"0","Norwood"
Nosara Beach,"0","Nosara Beach"
Noshahr,"0","Noshahr"
Nosy-be,"0","Nosy-be"
Notodden,"0","Notodden"
Nottingham,"0","Nottingham"
Nouadhibou,"0","Nouadhibou"
Nouakschott,"0","Nouakschott"
Noumea,"0","Noumea"
Nova Iguacu,"0","Nova Iguacu"
Novo Aripuana,"0","Novo Aripuana"
Novokuznetsk,"0","Novokuznetsk"
Novosibirsk,"0","Novosibirsk"
Novy Urengoy,"0","Novy Urengoy"
Nowra,"0","Nowra"
Noyabrsk,"0","Noyabrsk"
Nuernberg,"0","Nuernberg"
Nueva Gerona,"0","Nueva Gerona"
Nuevo Laredo,"0","Nuevo Laredo"
Nuiqsut,"0","Nuiqsut"
Nuku Hiva,"0","Nuku Hiva"
Nukus,"0","Nukus"
Nulato,"0","Nulato"
Null,"0","Null"
Nunukan-Nunukan Island,"0","Nunukan-Nunukan Island"
Nuquí,"0","Nuquí"
Nyagan,"0","Nyagan"
Nyala,"0","Nyala"
Nyingchi,"0","Nyingchi"
Nzagi,"0","Nzagi"
Oak Island,"0","Oak Island"
Oakey,"0","Oakey"
Oakland,"0","Oakland"
Oakley,"0","Oakley"
Oamaru,"0","Oamaru"
Oaxaca,"0","Oaxaca"
Oberpfaffenhofen,"0","Oberpfaffenhofen"
Obihiro,"0","Obihiro"
Obock,"0","Obock"
Ocala,"0","Ocala"
Ocana,"0","Ocana"
Ocean Reef Club Airport,"0","Ocean Reef Club Airport"
Oceana,"0","Oceana"
Ocho Rios,"0","Ocho Rios"
Odate Noshiro,"0","Odate Noshiro"
Odense,"0","Odense"
Odessa,"0","Odessa"
Odiham,"0","Odiham"
Ogden,"0","Ogden"
Ogdensburg,"0","Ogdensburg"
Ogoki Post,"0","Ogoki Post"
Ohrid,"0","Ohrid"
Oita,"0","Oita"
Okaukuejo,"0","Okaukuejo"
Okayama,"0","Okayama"
Okeechobee,"0","Okeechobee"
Okhotsk,"0","Okhotsk"
Oki Island,"0","Oki Island"
Okinawa,"0","Okinawa"
Oklahoma City,"0","Oklahoma City"
Okondja,"0","Okondja"
Oksibil,"0","Oksibil"
Okushiri,"0","Okushiri"
Olathe,"0","Olathe"
Olbia,"0","Olbia"
Old Crow,"0","Old Crow"
Olgii,"0","Olgii"
Olive Branch,"0","Olive Branch"
Olongapo City,"0","Olongapo City"
Olpoi,"0","Olpoi"
Olympia,"0","Olympia"
Olympic Dam,"0","Olympic Dam"
Omaha,"0","Omaha"
Omboue Hospial,"0","Omboue Hospial"
Omsk,"0","Omsk"
Ondangwa,"0","Ondangwa"
Ondjiva,"0","Ondjiva"
Onslow,"0","Onslow"
Ontario,"0","Ontario"
Opolu,"0","Opolu"
Oradea,"0","Oradea"
Oran,"0","Oran"
Orange,"0","Orange"
Orangeburg,"0","Orangeburg"
Oranjemund,"0","Oranjemund"
Oranjestad,"0","Oranjestad"
Orapa,"0","Orapa"
Orebro,"0","Orebro"
Orenburg,"0","Orenburg"
Orinduik,"0","Orinduik"
Oristano,"0","Oristano"
Oriximina,"0","Oriximina"
Orland,"0","Orland"
Orlando,"0","Orlando"
Orleans,"0","Orleans"
Ormara Raik,"0","Ormara Raik"
Ormoc City,"0","Ormoc City"
Ormond Beach,"0","Ormond Beach"
Ornskoldsvik,"0","Ornskoldsvik"
Orsk,"0","Orsk"
Orsta-Volda,"0","Orsta-Volda"
Osaka,"0","Osaka"
Osan,"0","Osan"
Oscoda,"0","Oscoda"
Osh,"0","Osh"
Oshawa,"0","Oshawa"
Oshima,"0","Oshima"
Oshkosh,"0","Oshkosh"
Osijek,"0","Osijek"
Oskarshamn,"0","Oskarshamn"
Oslo,"0","Oslo"
Osorno,"0","Osorno"
Ostend,"0","Ostend"
Ostrava,"0","Ostrava"
Ottawa,"0","Ottawa"
Ottumwa,"0","Ottumwa"
Otu,"0","Otu"
